Organism_ID,Pit,Phylum,Organism,code
1423787.0,4.149433662177778,Firmicutes,Lactobacillus parakefiri DSM 10551 (Strain: DSM 10551),40
1423788.0,4.136542608535315,Firmicutes,Lactobacillus paralimentarius DSM 19674 (Strain: DSM 19674),40
1423790.0,4.140369964641965,Firmicutes,Lactobacillus pasteurii DSM 23907 = CRBIP 24.76 (Strain: CRBIP 24.76T),40
1423792.0,4.143793458474706,Firmicutes,Lactobacillus perolens DSM 12744 (Strain: DSM 12744),40
1423794.0,4.157531580100942,Firmicutes,Lactobacillus pontis DSM 8475 (Strain: DSM 8475),40
1423796.0,4.136658781978555,Firmicutes,Lactobacillus rennini DSM 20253 (Strain: DSM 20253),40
1423798.0,4.149952441362817,Firmicutes,Lactobacillus ruminis DSM 20403 = NBRC 102161 (Strain: DSM 20403),40
1423799.0,4.132117585352174,Firmicutes,Lactobacillus salivarius DSM 20555 = ATCC 11741 (Strain: ATCC 11741),40
1423801.0,4.1313540981513235,Firmicutes,Lactobacillus satsumensis DSM 16230 = JCM 12392 (Strain: DSM 16230),40
1423802.0,4.1391456949636325,Firmicutes,Lactobacillus senioris DSM 24302 = JCM 17472 (Strain: DSM 24302),40
1423803.0,4.1391206756098775,Firmicutes,Lactobacillus senmaizukei DSM 21775 = NBRC 103853 (Strain: DSM 21775),40
1423804.0,4.13694451359742,Firmicutes,Lactobacillus similis DSM 23365 = JCM 2765 (Strain: DSM 23365),40
1423805.0,4.132482158822028,Firmicutes,Lactobacillus spicheri DSM 15429 (Strain: DSM 15429),40
1423806.0,4.1368029567456945,Firmicutes,Lactobacillus sucicola DSM 21376 = JCM 15457 (Strain: DSM 21376),40
1423807.0,4.150066246439441,Firmicutes,Lactobacillus suebicus DSM 5007 = KCTC 3549 (Strain: DSM 5007),40
1423808.0,4.149425141869278,Firmicutes,Lactobacillus sunkii DSM 19904 (Strain: DSM 19904),40
1423809.0,4.138675926116972,Firmicutes,Lactobacillus taiwanensis DSM 21401 (Strain: DSM 21401),40
1423810.0,4.125045945680119,Firmicutes,Lactobacillus thailandensis DSM 22698 = JCM 13996 (Strain: DSM 22698),40
1423811.0,4.1279289819907605,Firmicutes,Lactobacillus tucceti DSM 20183 (Strain: DSM 20183),40
1423812.0,4.138087502786769,Firmicutes,Lactobacillus uvarum DSM 19971 (Strain: DSM 19971),40
1423813.0,4.152383479697628,Firmicutes,Lactobacillus vaccinostercus DSM 20634 (Strain: DSM 20634),40
1423814.0,4.162959260446146,Firmicutes,Lactobacillus vaginalis DSM 5837 = ATCC 49540 (Strain: ATCC 49540),40
1423815.0,4.137894265531112,Firmicutes,Lactobacillus versmoldensis DSM 14857 = KCTC 3814 (Strain: DSM 14857),40
1423816.0,4.132315376287574,Firmicutes,Lactobacillus zeae DSM 20178 = KCTC 3804 (Strain: DSM 20178),40
1423817.0,4.1282836861403975,Firmicutes,Lactobacillus zymae DSM 19395 (Strain: DSM 19395),40
1423819.0,4.140411232510041,Firmicutes,Lactobacillus koreensis JCM 16448 (Strain: JCM 16448),40
1423820.0,4.157600395921374,Firmicutes,Lactobacillus aviarius subsp. araffinosus DSM 20653 (Strain: DSM 20653),40
1423822.0,4.136555779160493,Firmicutes,Lactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535 (Strain: DSM 20004),40
1423823.0,4.138382780958041,Firmicutes,Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012 (Strain: DSM 20074),40
1423828.0,4.15220108944929,Firmicutes,Lactobacillus kefiranofaciens subsp. kefirgranum DSM 10550 = JCM 8572 (Strain: DSM 10550),40
1423830.0,4.132087940091053,Firmicutes,Lactobacillus paracasei subsp. tolerans DSM 20258 (Strain: DSM 20258),40
1423892.0,4.135701268394532,Proteobacteria,Ehrlichia muris AS145 (Strain: AS154),1
1423959.0,4.146879034379613,Bacteroidetes,Chryseobacterium contaminans (Strain: DSM 27621),29
1424099.0,3.9923819840434382,Actinobacteria,Streptomyces sp. V2 (Strain: V2),48
1424294.0,4.137901484109592,Firmicutes,Geosporobacter ferrireducens (Strain: IRF9),40
1424334.0,4.12971065416471,Proteobacteria,Advenella kashmirensis W13003 (Strain: W13003),1
1424653.0,4.081288507077003,Proteobacteria,Cetia pacifica (Strain: DSM 27783),1
1424659.0,4.024995305029954,Actinobacteria,Cryobacterium flavum (Strain: CGMCC 1.11215),48
1424661.0,4.021198912480079,Actinobacteria,Cryobacterium luteum (Strain: Hh15),48
1426844.0,4.123500871270992,Proteobacteria,Helicobacter pylori NY40 (Strain: NY40),1
1427296.0,4.02929930727394,Actinobacteria,Mycobacterium avium XTB13-223 (Strain: XTB13-223),48
1427366.0,4.141637838537696,Proteobacteria,Dickeya zeae EC1 (Strain: EC1),1
1427370.0,4.148832786309742,Chlamydiae,Chlamydia pecorum DBDeUG (Strain: DBDeUG),14
1427372.0,4.040895623094189,Actinobacteria,Mycobacterium tuberculosis variant microti OV254 (Strain: OV254),48
1427391.0,3.9857176297912793,Actinobacteria,Saccharothrix sp. ST-888 (Strain: ST-888),48
1427455.0,4.16227436279205,Fungi,Kluyveromyces dobzhanskii CBS 2104 (Strain: CBS2104),74
1427517.0,4.170954106548412,Proteobacteria,Xenorhabdus cabanillasii JM26 (Strain: JM26),1
1427518.0,4.174068468440206,Proteobacteria,Xenorhabdus szentirmaii DSM 16338 (Strain: DSM 16338),1
1427523.0,4.003787988919263,Actinobacteria,Tessaracoccus lapidicaptus (Strain: IPBSL-7),48
1428448.0,4.0493036383984355,Thermotogae,Marinitoga sp. 1155 (Strain: 1155),37
1428449.0,4.0529894469273335,Thermotogae,Marinitoga sp. 1197 (Strain: 1197),37
1428454.0,4.102471467872398,Firmicutes,Clostridium beijerinckii NRRL B-598 (Strain: NRRL B-598),40
1428626.0,3.9790292090887163,Actinobacteria,Streptomyces malaysiense (Strain: MUSC136T),48
1428628.0,3.982245430148074,Actinobacteria,Streptomyces mangrovisoli (Strain: MUSC149T),48
1428644.0,3.9724721859319327,Actinobacteria,Streptomyces gilvigriseus (Strain: MUSC 26),48
1428652.0,4.01335216922615,Actinobacteria,Streptomyces sp. MUSC 93 (Strain: MUSC 93),48
1429043.0,4.1383126703070685,Proteobacteria,Dethiosulfatarculus sandiegensis (Strain: SPR),1
1429046.0,3.994537612378258,Actinobacteria,Rhodococcus rhodochrous ATCC 21198 (Strain: ATCC 21198),48
1429082.0,4.084594801977755,Proteobacteria,Oricola cellulosilytica (Strain: KCTC 52183),1
1429083.0,4.100609389189597,Proteobacteria,Pseudomonas hussainii (Strain: JCM 19513),1
1429438.0,4.135360831305145,Nitrospinae/Tectomicrobia group,Candidatus Entotheonella factor (Strain: TSY1),10
1429439.0,4.138928815336348,Nitrospinae/Tectomicrobia group,Candidatus Entotheonella gemina (Strain: TSY2),10
1429867.0,4.173509003609872,Fungi,Penicillium camemberti FM 013 (Strain: FM 013),74
1429888.0,4.127751482241063,Firmicutes,Leuconostoc mesenteroides P45 (Strain: P45),40
1429916.0,4.080672546857115,Proteobacteria,Afipia sp. P52-10 (Strain: P52-10),1
1430326.0,4.033761787644622,Actinobacteria,Mycobacterium decipiens (Strain: TBL 1200985),48
1430884.0,4.053362797692843,Proteobacteria,Methylibium sp. T29 (Strain: T29),1
1430899.0,4.131504799425693,Firmicutes,Listeria fleischmannii 1991 (Strain: 1991),40
1431339.0,4.1501354896096565,Firmicutes,Bacillus thuringiensis DB27 (Strain: DB27),40
1431450.0,4.122975108344104,Proteobacteria,Helicobacter pylori PMSS1 (Strain: PMSS1),1
1431546.0,4.090980873949078,Actinobacteria,Corynebacterium aquilae DSM 44791 (Strain: S-613),48
1432049.0,4.092604350207288,Proteobacteria,Rhizobium etli bv. phaseoli str. IE4803 (Strain: IE4803),1
1432052.0,4.176472828684393,Firmicutes,Eisenbergiella tayi (Strain: NML 110608),40
1432055.0,4.075428845917515,Proteobacteria,Komagataeibacter rhaeticus AF1 (Strain: AF1),1
1432056.0,4.150722364799009,Proteobacteria,Mannheimia sp. USDA-ARS-USMARC-1261 (Strain: USDA-ARS-USMARC-1261),1
1432059.0,4.149211270070318,Chloroflexi,Dehalococcoides mccartyi CG1 (Strain: CG1),46
1432141.0,4.166040351117643,Fungi,Rhizophagus irregularis (strain DAOM 197198w) (Glomus intraradices) (Strain: DAOM197198w),74
1432307.0,4.1690483209674785,Fungi,Sclerotinia borealis (strain F-4128) (Strain: F-4157),74
1432552.0,4.155370690593837,Proteobacteria,Klebsiella pneumoniae IS43 (Strain: IS43),1
1432553.0,4.157232575353274,Proteobacteria,Klebsiella pneumoniae IS46 (Strain: IS46),1
1432554.0,4.156568174233893,Proteobacteria,Klebsiella pneumoniae IS53 (Strain: IS53),1
1432555.0,4.162633617393735,Proteobacteria,Escherichia coli ISC7 (Strain: ISC7),1
1432557.0,4.155712333275848,Proteobacteria,Escherichia coli ISC11 (Strain: ISC11),1
1432558.0,4.160599950659845,Proteobacteria,Klebsiella pneumoniae ISC21 (Strain: ISC21),1
1432560.0,4.1481824510056144,Proteobacteria,Escherichia coli ISC56 (Strain: ISC56),1
1432561.0,4.156948930072339,Proteobacteria,Klebsiella pneumoniae IS39 (Strain: IS39),1
1432562.0,4.135896574373852,Firmicutes,Salinicoccus sediminis (Strain: SV-16),40
1432656.0,4.091161524430017,Euryarchaeota,Thermococcus guaymasensis DSM 11113 (Strain: DSM 11113),63
1432657.0,4.061281268711042,Spirochaetes,Borrelia duttonii CR2A (Strain: CR2A),4
1432786.0,4.011942604026337,Actinobacteria,Rhodococcus sp. BUPNP1 (Strain: BUPNP1),48
1432788.0,4.137922718145104,Firmicutes,Streptococcus cuniculi (Strain: WM131),40
1432792.0,4.113562451115969,Proteobacteria,Methylocaldum marinum (Strain: S8),1
1433126.0,4.167906620929166,Bacteroidetes,Mucinivorans hirudinis (Strain: M3),29
1433287.0,4.149274703908645,Proteobacteria,Mannheimia varigena USDA-ARS-USMARC-1296 (Strain: USDA-ARS-USMARC-1296),1
1433289.0,4.133709944570763,Firmicutes,Streptococcus thermophilus M17PTZA496 (Strain: M17PTZA496),40
1433513.0,4.130664222630284,Firmicutes,Streptococcus sp. ChDC B345 (Strain: ChDC B345),40
1433516.0,4.129576530727951,Firmicutes,Streptococcus sp. ChDC B353 (Strain: ChDC B353),40
1434071.0,4.13759895173385,Proteobacteria,Aliidiomarina iranensis (Strain: GBPy7),1
1434072.0,4.111056142612491,Proteobacteria,Pseudomonas salegens (Strain: CECT 8338),1
1434099.0,4.141512819333222,Euryarchaeota,Methanosarcina sp. Kolksee (Strain: Kolksee),63
1434100.0,4.1281884816123915,Euryarchaeota,Methanosarcina sp. MTP4 (Strain: MTP4),63
1434102.0,4.13771432721203,Euryarchaeota,Methanosarcina sp. WH1 (Strain: WH1),63
1434103.0,4.13968626786854,Euryarchaeota,Methanosarcina sp. WWM596 (Strain: WWM596),63
1434104.0,4.139196093209472,Euryarchaeota,Methanococcoides methylutens MM1 (Strain: MM1),63
1434106.0,4.1409411575134945,Euryarchaeota,Methanosarcina barkeri 227 (Strain: 227),63
1434107.0,4.139925322470112,Euryarchaeota,Methanosarcina barkeri 3 (Strain: 3),63
1434108.0,4.141210264964207,Euryarchaeota,Methanosarcina barkeri MS (Strain: MS),63
1434109.0,4.143016196497255,Euryarchaeota,Methanosarcina barkeri str. Wiesmoor (Strain: Wiesmoor),63
1434110.0,4.13968281378217,Euryarchaeota,Methanosarcina horonobensis HB-1 = JCM 15518 (Strain: HB-1),63
1434111.0,4.140730679850027,Euryarchaeota,Methanosarcina lacustris Z-7289 (Strain: Z-7289),63
1434113.0,4.137564655036313,Euryarchaeota,Methanosarcina mazei C16 (Strain: C16),63
1434114.0,4.136076495835347,Euryarchaeota,Methanosarcina mazei LYC (Strain: LYC),63
1434115.0,4.134660440654949,Euryarchaeota,Methanosarcina mazei SarPi (Strain: SarPi),63
1434117.0,4.136136813985867,Euryarchaeota,Methanosarcina mazei WWM610 (Strain: WWM610),63
1434118.0,4.143252639883238,Euryarchaeota,Methanosarcina siciliae C2J (Strain: C2J),63
1434119.0,4.1389695447755175,Euryarchaeota,Methanosarcina siciliae HI350 (Strain: HI350),63
1434120.0,4.1392556231941615,Euryarchaeota,Methanosarcina siciliae T4/M (Strain: T4/M),63
1434121.0,4.132860300048007,Euryarchaeota,Methanosarcina thermophila CHTI-55 (Strain: CHTI-55),63
1434123.0,4.141661488376979,Euryarchaeota,Methanosarcina vacuolata Z-761 (Strain: Z-761),63
1434191.0,4.0429443441009765,Proteobacteria,Glycocaulis alkaliphilus (Strain: 6B-8),1
1434232.0,4.104994843182111,Proteobacteria,Magnetofaba australis IT-1 (Strain: IT-1),1
1434326.0,4.1027396733175125,Thermotogae,Petrotoga miotherma DSM 10691 (Strain: DSM 10691),37
1434328.0,4.092977814997299,Thermotogae,Petrotoga sp. 9PWA.NaAc.5.4 (Strain: 9PWA.NaAc.5.4),37
1434329.0,4.102631598303506,Thermotogae,Petrotoga sp. 9T1HF07.CasAA.8.2 (Strain: 9T1HF07.CasAA.8.2),37
1434330.0,4.099261052173651,Thermotogae,Petrotoga sp. HWHPT.55.6.3 (Strain: HWHPT.55.6.3),37
1434700.0,4.139335104751022,Bacteroidetes,Moheibacter sediminis (Strain: CGMCC 1.12708),29
1434701.0,4.126151115225846,Bacteroidetes,Chishuiella changwenlii (Strain: DSM 27989),29
1434707.0,4.167324929395163,Bacteroidetes,Taibaiella chishuiensis (Strain: CGMCC 1.12700),29
1434822.0,3.964012769006122,Actinobacteria,Actinomycetales bacterium JB111 (Strain: JB111),48
1434828.0,4.094703775592496,Actinobacteria,Corynebacterium sp. JB4 (Strain: JB4),48
1434829.0,4.003757923592019,Actinobacteria,Frigoribacterium sp. JB110 (Strain: JB110),48
1434831.0,4.115256569747124,Proteobacteria,Halomonas sp. JB380 (Strain: JB380),1
1434837.0,4.0111244376406665,Actinobacteria,Nocardiopsis sp. JB363 (Strain: JB363),48
1434839.0,4.151094894044127,Proteobacteria,Pseudoalteromonas sp. JB197 (Strain: JB197),1
1434841.0,4.154704839977742,Proteobacteria,Psychrobacter sp. JB385 (Strain: JB385),1
1434842.0,4.16333985374261,Bacteroidetes,Sphingobacterium sp. JB170 (Strain: JB170),29
1434844.0,4.1665664012971355,Proteobacteria,Vibrio sp. JB196 (Strain: JB196),1
1435036.0,4.163430824356684,Proteobacteria,Acinetobacter bohemicus (Strain: ANC 5076),1
1435038.0,4.132328340394434,Firmicutes,Lactobacillus paracasei NRIC 0644 (Strain: NRIC0644),40
1435051.0,4.134564701722656,Actinobacteria,Bifidobacterium moukalabense DSM 27321 (Strain: DSM 27321),48
1435058.0,4.09668198914489,Proteobacteria,Pseudomonas monteilii SB3101 (Strain: SB3101),1
1435342.0,4.146097928174253,Firmicutes,Lactobacillus mixtipabuli (Strain: IWT30),40
1435347.0,4.110525697704466,Proteobacteria,Yoonia maritima (Strain: DSM 101533),1
1435349.0,4.1326605141569575,Bacteroidetes,Tamlana sedimentorum (Strain: JCM 19808),29
1435356.0,4.012276000153538,Actinobacteria,Rhodococcus pyridinivorans SB3094 (Strain: SB3094),48
1435370.0,4.045379569440248,Proteobacteria,Burkholderia pseudomallei MSHR4000 (Strain: MSHR4000),1
1435377.0,4.10273854556377,Crenarchaeota,Sulfolobus acidocaldarius SUSAZ (Strain: SUSAZ),69
1435465.0,4.115037423896737,Proteobacteria,Fluviicoccus keumensis (Strain: DSM 105135),1
1435466.0,4.138738514610255,Firmicutes,Oceanobacillus bengalensis (Strain: MCCC 1K00260),40
1436010.0,4.0303795576826,Actinobacteria,Nesterenkonia aurantiaca (Strain: DSM 27373),48
1436723.0,4.03134159189433,Actinobacteria,Mycobacterium gastri 'Wayne' (Strain: Wayne),48
1436725.0,4.133301337771635,Firmicutes,Streptococcus thermophilus TH1477 (Strain: TH1477),40
1436961.0,4.156746641071013,Bacteroidetes,Pontibacter chinhatensis (Strain: LP51),29
1436998.0,4.121526129703359,Nitrospirae,Nitrospira lenta,9
1437007.0,4.136217715264501,Firmicutes,Streptococcus pyogenes STAB902 (Strain: STAB902),40
1437059.0,4.069083136232138,Proteobacteria,Magnetospirillum moscoviense (Strain: BB-1),1
1437280.0,4.1557038050477475,Bacteroidetes,Sphingobacterium yanglingense (Strain: DSM 28353),29
1437360.0,4.093005772866146,Proteobacteria,Bradyrhizobium erythrophlei (Strain: GAS401),1
1437362.0,4.162802393022186,Fungi,Aspergillus fumigatus Z5 (Strain: Z5),74
1437425.0,4.1233798993458715,Chlamydiae,Criblamydia sequanensis CRIB-18 (Strain: CRIB-18),14
1437433.0,4.16179930888844,Fungi,Pseudogymnoascus sp. VKM F-3557 (Strain: VKM F-3557),74
1437443.0,4.049836245615519,Proteobacteria,Methylibium sp. T29-B (Strain: T29-B),1
1437446.0,4.11962602988017,Thermotogae,Mesotoga sp. BH458_6_3_2_1 (Strain: BH458_6_3_2_1),37
1437453.0,3.9740047210945475,Actinobacteria,Streptomyces leeuwenhoekii (Strain: C34 (DSM 42122 / NRRL B-24963)),48
1437603.0,4.108753134757705,Actinobacteria,Bifidobacterium mongoliense DSM 21395 (Strain: DSM 21395),48
1437605.0,4.10592338599602,Actinobacteria,Bifidobacterium actinocoloniiforme DSM 22766 (Strain: DSM 22766),48
1437606.0,4.12901447766027,Actinobacteria,Bifidobacterium bohemicum DSM 22767 (Strain: DSM 22767),48
1437607.0,4.136157229968377,Actinobacteria,Bifidobacterium saguini DSM 23967 (Strain: DSM 23967),48
1437608.0,4.119508874801771,Actinobacteria,Bifidobacterium biavatii DSM 23969 (Strain: DSM 23969),48
1437609.0,4.11593607841788,Actinobacteria,Bifidobacterium callitrichos DSM 23973 (Strain: DSM 23973),48
1437610.0,4.12425549021313,Actinobacteria,Bifidobacterium reuteri DSM 23975 (Strain: DSM 23975),48
1437611.0,4.115480323989396,Actinobacteria,Bifidobacterium saeculare DSM 6531 = LMG 14934 (Strain: LMG 14934),48
1437612.0,4.138832299928461,Actinobacteria,Bifidobacterium stercoris JCM 15918 (Strain: JCM 15918),48
1437817.0,4.002779774584518,Proteobacteria,Methylopila sp. Yamaguchi (Strain: Yamaguchi),1
1437823.0,4.173031934140115,Proteobacteria,Xenorhabdus nematophila AN6/1 (Strain: AN6/1),1
1437824.0,4.044927438553476,Proteobacteria,Castellaniella defragrans 65Phen (Strain: 65Phen),1
1437826.0,4.17120866906788,Proteobacteria,Xenorhabdus nematophila str. Websteri (Strain: Websteri),1
1437874.0,3.9330927119019066,Actinobacteria,Corynebacterium sphenisci DSM 44792 (Strain: DSM 44792),48
1437875.0,4.018431098684747,Actinobacteria,Corynebacterium frankenforstense DSM 45800 (Strain: ST18),48
1437878.0,4.06252375432664,Proteobacteria,Xanthomonas phaseoli pv. syngonii LMG 9055 (Strain: LMG9055),1
1439318.0,4.15381670696085,Proteobacteria,Citrobacter freundii MGH 56 (Strain: MGH 56),1
1439726.0,4.023232401292963,Proteobacteria,Methylobrevis pamukkalensis (Strain: PK2),1
1439940.0,4.086596750530424,Proteobacteria,Pseudomonas sp. BAY1663 (Strain: BAY1663),1
1440052.0,4.1602908761126765,Proteobacteria,Escherichia albertii KF1 (Strain: KF1),1
1440053.0,3.9949856629181646,Actinobacteria,Streptomyces scopuliridis RB72 (Strain: RB72),48
1440762.0,4.090798061550455,Proteobacteria,Dyella japonica DSM 16301 (Strain: DSM 16301),1
1440763.0,4.073221582510925,Proteobacteria,Luteibacter rhizovicinus DSM 16549 (Strain: LJ96T),1
1440765.0,4.060027147760348,Proteobacteria,Xanthomonas hyacinthi DSM 19077 (Strain: DSM 19077),1
1440774.0,4.039464255494041,Actinobacteria,Mycolicibacterium aromaticivorans JS19b1 = JCM 16368 (Strain: JS19b1),48
1441095.0,4.144928692516811,Firmicutes,Bacillus gobiensis (Strain: FJAT-4402),40
1441467.0,4.036841870055038,Proteobacteria,Nitrospirillum amazonense CBAmc (Strain: CBAmC),1
1441469.0,4.165718520747859,Fungi,Talaromyces atroroseus (Strain: IBT 11181),74
1441628.0,4.118406190493427,Nitrospirae,Leptospirillum ferriphilum YSK (Strain: YSK),9
1441629.0,4.113202529633856,Proteobacteria,Pseudomonas cichorii JBC1 (Strain: JBC1),1
1441714.0,4.090159381084179,Proteobacteria,Paraburkholderia insulsa (Strain: LMG 28183),1
1441730.0,4.014665745099705,Actinobacteria,Rhodococcus pyridinivorans KG-16 (Strain: KG-16),48
1441736.0,4.117530543641691,Fusobacteria,Fusobacterium necrophorum BFTR-2 (Strain: BFTR-2),34
1441737.0,4.116475037272598,Fusobacteria,Fusobacterium necrophorum DJ-2 (Strain: DJ-2),34
1441923.0,3.9941360649410216,Actinobacteria,Rhodococcus rhodochrous KG-21 (Strain: KG-21),48
1441930.0,4.143545560689678,Proteobacteria,Chania multitudinisentens RB-25 (Strain: RB-25),1
1442032.0,3.9804643100699435,Actinobacteria,Streptomyces sp. Z022 (Strain: Z022),48
1442136.0,4.095868250272578,Proteobacteria,Ectothiorhodospira sp. BSL-9 (Strain: BSL-9),1
1442368.0,4.166032886484809,Fungi,Fonsecaea pedrosoi CBS 271.37 (Strain: CBS 271.37),74
1442369.0,4.170677303406705,Fungi,Rhinocladiella mackenziei CBS 650.93 (Strain: CBS 650.93),74
1442370.0,4.168446595527632,Fungi,Cladophialophora bantiana CBS 173.52 (Strain: CBS 173.52),74
1442371.0,4.165862421611916,Fungi,Fonsecaea multimorphosa CBS 102226 (Strain: CBS 102226),74
1442381.0,3.9868258875231097,Proteobacteria,Dankookia rubra (Strain: JCM30602),1
1442586.0,4.136000291554545,Bacteroidetes,Winogradskyella wandonensis (Strain: CECT 8445),29
1442587.0,4.150132005468952,Bacteroidetes,Algoriphagus boseongensis (Strain: CECT 8446),29
1443036.0,4.152267785662614,Proteobacteria,Vespertiliibacter pulmonis (Strain: DSM 27238),1
1443109.0,4.088699174749873,Firmicutes,Clostridium sp. K25 (Strain: K25),40
1443115.0,4.091091095868302,Firmicutes,Clostridium haemolyticum NCTC 8350 (Strain: NCTC 8350),40
